issue_year,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,income_band,verification_status,purpose,addr_state,dti,dti_band,fico,revol_util,delinq_2yrs,loan_status,is_default,risk_score,risk_segment
2015,3600.00,36,11.99,119.56,C,C1,10.0,RENT,55000.00,40-70k,"Not Verified",debt_consolidation,FL,27.93,20-30,662.0,42.10,0,"Charged Off",1,3,Medium
2015,12000.00,36,11.48,395.60,B,B5,3.0,MORTGAGE,47140.00,40-70k,"Source Verified",debt_consolidation,NJ,33.10,30-40,697.0,56.70,2,"Fully Paid",0,2,Medium
2015,20000.00,36,6.99,617.46,A,A3,1.0,MORTGAGE,100000.00,70-100k,"Not Verified",debt_consolidation,NY,7.10,0-10,762.0,5.80,0,"Fully Paid",0,0,Low
2015,15000.00,36,5.32,451.73,A,A1,0.0,RENT,55000.00,40-70k,"Source Verified",credit_card,NJ,25.25,20-30,692.0,70.20,0,"Fully Paid",0,2,Medium
2015,7000.00,36,11.48,230.77,B,B5,4.0,OWN,41000.00,40-70k,Verified,home_improvement,MI,19.79,10-20,672.0,20.40,0,"Fully Paid",0,1,Low
2015,30000.00,36,14.85,1037.76,C,C5,10.0,MORTGAGE,112000.00,100-150k,"Source Verified",debt_consolidation,FL,19.07,10-20,672.0,47.60,2,"Fully Paid",0,3,Medium
2015,2000.00,36,13.44,67.82,C,C3,10.0,MORTGAGE,43500.00,40-70k,"Source Verified",debt_consolidation,AR,27.61,20-30,687.0,25.80,6,"Fully Paid",0,3,Medium
2015,13000.00,36,10.78,424.26,B,B4,10.0,MORTGAGE,45000.00,40-70k,Verified,debt_consolidation,KY,26.64,20-30,697.0,24.00,0,"Fully Paid",0,1,Low
2015,15000.00,36,7.91,469.43,A,A5,10.0,OWN,170000.00,150k+,Verified,credit_card,PA,7.24,0-10,747.0,77.20,0,"Fully Paid",0,1,Low
2015,17000.00,36,12.88,571.82,C,C2,9.0,RENT,89000.00,70-100k,Verified,debt_consolidation,CA,21.02,20-30,682.0,78.10,0,"Fully Paid",0,2,Medium
2015,14000.00,36,6.99,432.22,A,A3,5.0,OWN,65000.00,40-70k,"Not Verified",debt_consolidation,NJ,15.22,10-20,737.0,11.20,1,"Fully Paid",0,1,Low
2015,10500.00,60,18.49,269.44,D,D5,8.0,MORTGAGE,47000.00,40-70k,"Not Verified",debt_consolidation,NC,29.55,20-30,687.0,68.80,0,"Charged Off",1,3,Medium
2015,15000.00,60,13.44,344.69,C,C3,7.0,OWN,43500.00,40-70k,Verified,debt_consolidation,TX,24.61,20-30,667.0,57.90,0,"Fully Paid",0,2,Medium
2015,12600.00,36,7.91,394.32,A,A5,7.0,RENT,73000.00,70-100k,"Not Verified",credit_card,IN,21.58,20-30,687.0,51.00,0,"Fully Paid",0,0,Low
2015,12000.00,36,5.32,361.38,A,A1,9.0,MORTGAGE,98000.00,70-100k,"Not Verified",major_purchase,CA,17.73,10-20,777.0,19.80,0,"Fully Paid",0,0,Low
2015,28000.00,60,15.77,677.49,D,D1,1.0,RENT,118000.00,100-150k,Verified,debt_consolidation,IN,35.91,30-40,712.0,21.50,0,"Fully Paid",0,2,Medium
2015,11750.00,60,28.49,369.33,G,G4,1.0,OWN,28000.00,<40k,Verified,debt_consolidation,MS,22.16,20-30,692.0,25.10,0,"Charged Off",1,2,Medium
2015,24000.00,60,9.80,507.58,B,B3,2.0,MORTGAGE,105000.00,100-150k,"Not Verified",debt_consolidation,TX,8.32,0-10,707.0,28.20,0,"Fully Paid",0,0,Low
2015,8300.00,36,7.91,259.75,A,A5,NULL,RENT,52000.00,40-70k,"Not Verified",debt_consolidation,CO,9.46,0-10,672.0,35.10,0,"Fully Paid",0,1,Low
2015,15000.00,36,7.49,466.53,A,A4,10.0,MORTGAGE,67879.00,40-70k,"Not Verified",credit_card,NY,29.60,20-30,732.0,40.40,0,"Fully Paid",0,1,Low
2015,8000.00,36,10.78,261.08,B,B4,5.0,MORTGAGE,53000.00,40-70k,Verified,debt_consolidation,FL,20.13,20-30,672.0,50.90,0,"Fully Paid",0,1,Low
2015,24000.00,60,18.99,622.45,E,E1,4.0,RENT,230000.00,150k+,"Source Verified",debt_consolidation,OR,14.44,10-20,677.0,39.70,0,"Charged Off",1,3,Medium
2015,35000.00,60,14.85,829.90,C,C5,10.0,OWN,90000.00,70-100k,Verified,debt_consolidation,OH,19.13,10-20,727.0,66.40,0,"Fully Paid",0,2,Medium
2015,12000.00,36,11.48,395.60,B,B5,7.0,MORTGAGE,85000.00,70-100k,"Source Verified",debt_consolidation,PA,22.87,20-30,722.0,31.50,1,"Fully Paid",0,1,Low
2015,13050.00,60,26.06,391.19,F,F5,10.0,MORTGAGE,43500.00,40-70k,Verified,debt_consolidation,NC,22.79,20-30,717.0,88.30,0,"Fully Paid",0,3,Medium
2015,8400.00,36,5.32,252.97,A,A1,10.0,MORTGAGE,95000.00,70-100k,"Not Verified",debt_consolidation,NJ,21.79,20-30,727.0,29.50,0,"Charged Off",1,0,Low
2015,9600.00,36,9.17,306.04,B,B2,8.0,MORTGAGE,90000.00,70-100k,"Not Verified",debt_consolidation,KY,15.15,10-20,707.0,31.30,1,"Fully Paid",0,1,Low
2015,10000.00,36,9.17,318.79,B,B2,4.0,RENT,35000.00,<40k,"Not Verified",debt_consolidation,FL,10.55,10-20,707.0,37.00,0,"Fully Paid",0,0,Low
2015,1800.00,36,9.17,57.39,B,B2,1.0,MORTGAGE,72000.00,70-100k,"Not Verified",debt_consolidation,GA,13.42,10-20,757.0,9.90,0,"Fully Paid",0,0,Low
2015,15000.00,36,12.88,504.55,C,C2,5.0,MORTGAGE,94000.00,70-100k,"Source Verified",debt_consolidation,OH,13.21,10-20,672.0,52.00,0,"Fully Paid",0,2,Medium
2015,6000.00,36,9.17,191.28,B,B2,1.0,RENT,20000.00,<40k,"Source Verified",debt_consolidation,WA,16.99,10-20,717.0,79.30,0,"Fully Paid",0,1,Low
2015,10000.00,36,6.49,306.45,A,A2,0.0,MORTGAGE,35000.00,<40k,"Source Verified",home_improvement,MI,19.44,10-20,757.0,19.70,0,"Fully Paid",0,0,Low
2015,25000.00,36,5.32,752.87,A,A1,10.0,RENT,99000.00,70-100k,"Not Verified",credit_card,IL,18.47,10-20,747.0,43.30,0,"Fully Paid",0,0,Low
2015,8675.00,36,19.89,321.91,E,E3,NULL,MORTGAGE,36000.00,<40k,Verified,debt_consolidation,MD,33.93,30-40,677.0,54.00,0,"Fully Paid",0,4,High
2015,14000.00,36,14.85,484.29,C,C5,2.0,RENT,44500.00,40-70k,Verified,debt_consolidation,LA,20.05,20-30,672.0,82.30,0,"Charged Off",1,3,Medium
2015,16000.00,60,12.88,363.07,C,C2,10.0,MORTGAGE,64000.00,40-70k,"Not Verified",debt_consolidation,FL,5.76,0-10,687.0,79.20,0,"Fully Paid",0,2,Medium
2015,21700.00,60,22.45,604.90,F,F1,10.0,OWN,60300.00,40-70k,Verified,debt_consolidation,MD,24.74,20-30,672.0,71.10,1,"Fully Paid",0,5,High
2015,2800.00,36,17.97,101.19,D,D4,2.0,RENT,58000.00,40-70k,"Not Verified",small_business,CA,18.60,10-20,697.0,53.90,0,"Fully Paid",0,1,Low
2015,3600.00,36,6.99,111.15,A,A3,10.0,MORTGAGE,150000.00,100-150k,"Source Verified",debt_consolidation,MA,28.08,20-30,727.0,58.80,0,"Fully Paid",0,1,Low
2015,20000.00,36,6.99,617.46,A,A3,10.0,RENT,105000.00,100-150k,Verified,credit_card,OH,19.02,10-20,712.0,66.90,0,"Fully Paid",0,1,Low
2015,30000.00,60,19.48,786.17,E,E2,10.0,MORTGAGE,88000.00,70-100k,"Source Verified",debt_consolidation,TX,18.47,10-20,667.0,69.20,0,"Fully Paid",0,4,High
2015,20000.00,36,7.49,622.04,A,A4,4.0,RENT,105000.00,100-150k,"Not Verified",debt_consolidation,NC,9.71,0-10,702.0,65.80,1,"Fully Paid",0,2,Medium
2015,30000.00,60,20.50,803.19,E,E4,0.0,MORTGAGE,98000.00,70-100k,"Source Verified",debt_consolidation,MA,7.96,0-10,662.0,69.30,2,"Fully Paid",0,5,High
2015,10000.00,36,9.80,321.74,B,B3,1.0,RENT,75000.00,70-100k,"Source Verified",debt_consolidation,CA,14.16,10-20,702.0,30.00,0,"Fully Paid",0,0,Low
2015,30000.00,60,13.99,697.90,C,C4,0.0,OWN,70000.00,40-70k,Verified,home_improvement,NC,20.72,20-30,767.0,12.20,0,"Fully Paid",0,1,Low
2015,3350.00,36,7.91,104.84,A,A5,NULL,MORTGAGE,42251.00,40-70k,"Not Verified",credit_card,MS,23.49,20-30,682.0,78.00,0,"Fully Paid",0,1,Low
2015,12000.00,60,18.99,311.23,E,E1,0.0,RENT,50000.00,40-70k,Verified,credit_card,CA,21.87,20-30,667.0,61.00,0,"Charged Off",1,4,High
2015,6000.00,36,7.49,186.61,A,A4,10.0,MORTGAGE,67000.00,40-70k,"Not Verified",credit_card,UT,29.05,20-30,717.0,87.10,0,"Fully Paid",0,2,Medium
2015,19200.00,60,10.78,415.36,B,B4,0.0,RENT,65000.00,40-70k,"Not Verified",debt_consolidation,GA,15.50,10-20,692.0,74.90,0,"Fully Paid",0,1,Low
2015,12000.00,60,11.48,263.80,B,B5,5.0,MORTGAGE,110000.00,100-150k,"Source Verified",debt_consolidation,GA,4.90,0-10,677.0,53.80,5,"Fully Paid",0,2,Medium
2015,20000.00,36,6.49,612.89,A,A2,10.0,OWN,78000.00,70-100k,"Not Verified",credit_card,FL,21.60,20-30,732.0,63.60,0,"Fully Paid",0,1,Low
2015,13200.00,36,14.85,456.62,C,C5,1.0,OWN,61000.00,40-70k,Verified,debt_consolidation,NY,15.42,10-20,682.0,46.50,0,"Fully Paid",0,1,Low
2015,35000.00,36,7.91,1095.33,A,A5,4.0,OWN,145000.00,100-150k,"Source Verified",credit_card,NC,13.77,10-20,712.0,50.60,0,"Fully Paid",0,0,Low
2015,14400.00,36,8.49,454.51,B,B1,0.0,RENT,47000.00,40-70k,"Not Verified",debt_consolidation,TX,27.96,20-30,717.0,55.30,0,"Fully Paid",0,1,Low
2015,3000.00,36,11.48,98.90,B,B5,5.0,MORTGAGE,45000.00,40-70k,"Source Verified",debt_consolidation,GA,15.73,10-20,767.0,15.90,0,"Fully Paid",0,0,Low
2015,23200.00,36,9.17,739.60,B,B2,0.0,RENT,110000.00,100-150k,Verified,credit_card,MA,18.84,10-20,667.0,80.80,0,"Fully Paid",0,2,Medium
2015,18250.00,36,11.48,601.64,B,B5,NULL,MORTGAGE,39696.00,<40k,"Not Verified",credit_card,GA,24.55,20-30,667.0,54.90,0,"Fully Paid",0,1,Low
2015,14000.00,60,19.89,370.06,E,E3,3.0,MORTGAGE,75000.00,70-100k,"Source Verified",debt_consolidation,OH,16.03,10-20,662.0,78.10,0,"Fully Paid",0,4,High
2015,12000.00,36,13.99,410.08,C,C4,10.0,MORTGAGE,90000.00,70-100k,"Source Verified",debt_consolidation,OH,29.15,20-30,672.0,82.80,2,"Charged Off",1,5,High
2015,3000.00,36,13.44,101.72,C,C3,2.0,RENT,50740.00,40-70k,"Source Verified",other,AZ,17.24,10-20,672.0,64.30,0,"Fully Paid",0,3,Medium
2015,4000.00,36,7.49,124.41,A,A4,5.0,RENT,83500.00,70-100k,Verified,car,MI,2.17,0-10,757.0,0.50,0,"Fully Paid",0,0,Low
2015,5000.00,36,11.99,166.05,C,C1,2.0,RENT,65000.00,40-70k,Verified,major_purchase,TX,18.52,10-20,692.0,60.70,0,"Charged Off",1,2,Medium
2015,12425.00,60,18.99,322.25,E,E1,NULL,RENT,24897.72,<40k,"Not Verified",debt_consolidation,NY,6.62,0-10,722.0,18.70,0,"Fully Paid",0,2,Medium
2015,31325.00,36,15.77,1097.75,D,D1,1.0,RENT,157000.00,150k+,"Source Verified",credit_card,NY,30.13,30-40,692.0,70.50,0,"Fully Paid",0,3,Medium
2015,28000.00,36,6.49,858.05,A,A2,10.0,MORTGAGE,82000.00,70-100k,Verified,credit_card,CT,12.67,10-20,702.0,61.00,0,"Fully Paid",0,1,Low
2015,2500.00,36,14.85,86.48,C,C5,10.0,RENT,32000.00,<40k,"Source Verified",major_purchase,CA,16.73,10-20,672.0,59.20,0,"Fully Paid",0,2,Medium
2015,5000.00,36,8.49,157.82,B,B1,0.0,MORTGAGE,29000.00,<40k,"Not Verified",debt_consolidation,AL,6.46,0-10,692.0,56.00,0,"Fully Paid",0,0,Low
2015,1400.00,36,16.59,49.63,D,D2,10.0,MORTGAGE,54000.00,40-70k,"Source Verified",home_improvement,AL,20.24,20-30,667.0,46.10,0,"Fully Paid",0,2,Medium
2015,8200.00,36,16.59,290.69,D,D2,3.0,MORTGAGE,79000.00,70-100k,"Not Verified",debt_consolidation,MI,0.76,0-10,672.0,8.80,1,"Fully Paid",0,3,Medium
2015,5400.00,36,5.32,162.62,A,A1,2.0,RENT,41000.00,40-70k,"Not Verified",credit_card,MA,26.23,20-30,772.0,3.90,0,"Fully Paid",0,1,Low
2015,25000.00,36,11.48,824.17,B,B5,10.0,RENT,185000.00,150k+,"Not Verified",debt_consolidation,AZ,14.03,10-20,707.0,46.80,0,"Fully Paid",0,0,Low
2015,20000.00,36,12.88,672.73,C,C2,10.0,OWN,50000.00,40-70k,"Source Verified",debt_consolidation,OH,4.94,0-10,662.0,59.20,0,"Fully Paid",0,2,Medium
2015,25500.00,36,11.99,846.85,C,C1,7.0,RENT,72000.00,70-100k,"Not Verified",credit_card,NJ,16.37,10-20,717.0,38.10,0,"Fully Paid",0,1,Low
2015,13475.00,36,7.91,421.70,A,A5,10.0,OWN,120000.00,100-150k,Verified,other,NJ,19.79,10-20,747.0,54.00,0,"Fully Paid",0,0,Low
2015,7200.00,36,8.49,227.26,B,B1,4.0,RENT,42000.00,40-70k,"Source Verified",major_purchase,GA,13.54,10-20,692.0,18.20,0,"Fully Paid",0,0,Low
2015,30000.00,36,14.85,1037.76,C,C5,6.0,MORTGAGE,124000.00,100-150k,"Not Verified",debt_consolidation,NY,15.61,10-20,677.0,74.10,0,"Fully Paid",0,3,Medium
2015,15000.00,36,8.49,473.45,B,B1,0.0,RENT,50500.00,40-70k,"Not Verified",debt_consolidation,MN,24.76,20-30,782.0,20.50,0,"Fully Paid",0,0,Low
2015,21600.00,60,19.48,566.04,E,E2,5.0,MORTGAGE,121000.00,100-150k,Verified,debt_consolidation,KS,19.93,10-20,667.0,70.00,2,"Charged Off",1,5,High
2015,15000.00,60,11.99,333.60,C,C1,3.0,MORTGAGE,100000.00,70-100k,"Source Verified",debt_consolidation,PA,7.58,0-10,662.0,23.80,0,"Fully Paid",0,2,Medium
2015,11000.00,60,18.99,285.29,E,E1,10.0,RENT,55000.00,40-70k,Verified,moving,NY,0.94,0-10,732.0,4.50,0,"Fully Paid",0,2,Medium
2015,6400.00,36,13.44,217.01,C,C3,10.0,RENT,54000.00,40-70k,"Source Verified",debt_consolidation,MA,27.44,20-30,682.0,21.20,2,"Charged Off",1,3,Medium
2015,10000.00,36,8.49,315.63,B,B1,4.0,RENT,63000.00,40-70k,"Not Verified",debt_consolidation,TX,24.67,20-30,692.0,86.30,0,"Charged Off",1,1,Low
2015,5725.00,36,6.99,176.75,A,A3,3.0,RENT,25000.00,<40k,"Not Verified",debt_consolidation,CA,12.67,10-20,702.0,31.00,0,"Fully Paid",0,0,Low
2015,15600.00,36,8.49,492.39,B,B1,5.0,OWN,38000.00,<40k,"Not Verified",debt_consolidation,LA,17.59,10-20,712.0,29.70,0,"Charged Off",1,0,Low
2015,20000.00,60,17.27,499.96,D,D3,9.0,RENT,124000.00,100-150k,"Not Verified",credit_card,CA,31.23,30-40,672.0,65.60,0,"Charged Off",1,4,High
2015,4550.00,36,10.78,148.49,B,B4,5.0,MORTGAGE,78000.00,70-100k,"Not Verified",small_business,IN,26.08,20-30,672.0,56.10,0,"Fully Paid",0,2,Medium
2015,11000.00,36,11.48,362.64,B,B5,4.0,MORTGAGE,75000.00,70-100k,Verified,debt_consolidation,MN,10.78,10-20,667.0,92.30,0,"Fully Paid",0,2,Medium
2015,26825.00,60,18.99,695.71,E,E1,10.0,MORTGAGE,66548.00,40-70k,Verified,debt_consolidation,MN,31.61,30-40,687.0,84.00,0,"Fully Paid",0,4,High
2015,8375.00,36,13.99,286.20,C,C4,10.0,OWN,32000.00,<40k,"Source Verified",debt_consolidation,AR,7.50,0-10,662.0,29.30,0,"Charged Off",1,2,Medium
2015,25000.00,36,8.49,789.08,B,B1,3.0,MORTGAGE,135000.00,100-150k,"Not Verified",debt_consolidation,NY,22.37,20-30,717.0,37.30,2,"Fully Paid",0,1,Low
2015,15000.00,60,19.89,396.50,E,E3,9.0,RENT,50000.00,40-70k,Verified,debt_consolidation,GA,21.87,20-30,692.0,26.80,0,"Charged Off",1,2,Medium
2015,19200.00,36,5.32,578.21,A,A1,8.0,RENT,60000.00,40-70k,"Not Verified",credit_card,NY,17.84,10-20,722.0,75.90,0,"Fully Paid",0,1,Low
2015,16000.00,36,14.85,553.48,C,C5,5.0,MORTGAGE,70000.00,40-70k,"Source Verified",small_business,IL,26.16,20-30,737.0,0.90,0,"Fully Paid",0,2,Medium
2015,24000.00,36,7.49,746.44,A,A4,NULL,MORTGAGE,48000.00,40-70k,"Not Verified",credit_card,AZ,16.58,10-20,737.0,47.50,0,"Fully Paid",0,0,Low
2015,12000.00,36,5.32,361.38,A,A1,2.0,OWN,50000.00,40-70k,"Source Verified",credit_card,KY,7.54,0-10,772.0,17.60,0,"Fully Paid",0,0,Low
2015,14400.00,36,9.17,459.06,B,B2,10.0,RENT,82000.00,70-100k,"Not Verified",major_purchase,IN,12.47,10-20,672.0,39.00,1,"Fully Paid",0,2,Medium
2015,4325.00,36,9.80,139.15,B,B3,2.0,MORTGAGE,40000.00,<40k,"Not Verified",car,MO,14.79,10-20,662.0,60.00,0,"Fully Paid",0,1,Low
2015,7500.00,36,16.59,265.87,D,D2,3.0,OWN,50000.00,40-70k,"Source Verified",home_improvement,WV,26.76,20-30,667.0,44.60,1,"Fully Paid",0,4,High
2015,25000.00,60,10.78,540.83,B,B4,6.0,RENT,50000.00,40-70k,Verified,credit_card,TX,39.30,30-40,727.0,71.60,0,"Fully Paid",0,2,Medium
2015,14000.00,36,10.78,456.89,B,B4,NULL,MORTGAGE,120000.00,100-150k,"Source Verified",credit_card,TN,12.52,10-20,707.0,62.70,1,"Fully Paid",0,2,Medium
2015,3525.00,36,11.48,116.21,B,B5,1.0,RENT,20000.00,<40k,"Not Verified",credit_card,FL,25.63,20-30,677.0,68.00,0,"Fully Paid",0,3,Medium
2015,5400.00,36,9.80,173.74,B,B3,2.0,RENT,80000.00,70-100k,"Source Verified",debt_consolidation,TX,18.17,10-20,667.0,75.20,3,"Charged Off",1,3,Medium
2015,24000.00,60,23.13,678.37,F,F2,6.0,MORTGAGE,104000.00,100-150k,Verified,debt_consolidation,MD,24.75,20-30,667.0,87.40,0,"Fully Paid",0,4,High
2015,17000.00,36,6.49,520.96,A,A2,2.0,MORTGAGE,52000.00,40-70k,"Not Verified",debt_consolidation,FL,12.29,10-20,682.0,10.70,1,"Fully Paid",0,1,Low
2015,10000.00,36,13.44,339.07,C,C3,10.0,MORTGAGE,90000.00,70-100k,Verified,credit_card,FL,16.28,10-20,687.0,20.40,0,"Fully Paid",0,1,Low
2015,35000.00,60,17.97,888.20,D,D4,10.0,MORTGAGE,150000.00,100-150k,"Not Verified",debt_consolidation,PA,25.11,20-30,672.0,85.30,1,"Fully Paid",0,5,High
2015,12000.00,60,8.49,246.15,B,B1,0.0,MORTGAGE,68000.00,40-70k,"Not Verified",debt_consolidation,NC,12.02,10-20,742.0,37.30,0,"Fully Paid",0,0,Low
2015,21600.00,60,14.85,512.17,C,C5,4.0,MORTGAGE,86000.00,70-100k,"Source Verified",other,MA,13.58,10-20,687.0,25.40,0,"Fully Paid",0,1,Low
2015,4000.00,36,15.77,140.18,D,D1,1.0,RENT,60000.00,40-70k,Verified,credit_card,VA,38.02,30-40,697.0,30.30,0,"Fully Paid",0,2,Medium
2015,18000.00,36,5.32,542.07,A,A1,7.0,OWN,200000.00,150k+,"Not Verified",debt_consolidation,TX,13.57,10-20,777.0,17.60,0,"Fully Paid",0,0,Low
2015,20900.00,36,18.49,760.74,D,D5,2.0,OWN,55000.00,40-70k,"Not Verified",car,MA,18.96,10-20,667.0,84.10,0,"Fully Paid",0,3,Medium
2015,20825.00,60,16.59,512.98,D,D2,10.0,MORTGAGE,81500.00,70-100k,Verified,debt_consolidation,GA,24.59,20-30,677.0,34.00,2,"Fully Paid",0,3,Medium
2015,10175.00,36,9.80,327.37,B,B3,3.0,MORTGAGE,65000.00,40-70k,Verified,debt_consolidation,FL,28.03,20-30,692.0,57.00,0,"Fully Paid",0,1,Low
2015,12000.00,60,16.59,295.60,D,D2,10.0,MORTGAGE,101000.00,100-150k,"Not Verified",debt_consolidation,CA,22.96,20-30,687.0,46.90,0,"Fully Paid",0,1,Low
2015,20000.00,60,15.77,483.93,D,D1,6.0,RENT,57000.00,40-70k,Verified,debt_consolidation,NC,21.09,20-30,682.0,98.10,0,"Charged Off",1,2,Medium
2015,4000.00,36,9.80,128.70,B,B3,10.0,MORTGAGE,47000.00,40-70k,"Not Verified",home_improvement,IL,19.59,10-20,757.0,14.70,0,"Fully Paid",0,0,Low
2015,15000.00,36,10.78,489.52,B,B4,10.0,MORTGAGE,200000.00,150k+,"Source Verified",credit_card,IL,13.57,10-20,712.0,55.90,0,"Charged Off",1,0,Low
2015,16000.00,60,18.49,410.58,D,D5,10.0,RENT,65000.00,40-70k,Verified,credit_card,GA,15.73,10-20,682.0,77.10,0,"Fully Paid",0,2,Medium
2015,14000.00,60,15.77,338.75,D,D1,10.0,RENT,132700.00,100-150k,"Source Verified",debt_consolidation,PA,25.38,20-30,662.0,78.00,2,"Fully Paid",0,5,High
2015,4175.00,36,12.88,140.44,C,C2,4.0,MORTGAGE,50720.00,40-70k,"Source Verified",debt_consolidation,MN,9.16,0-10,667.0,85.00,0,"Fully Paid",0,3,Medium
2015,5000.00,36,11.48,164.84,B,B5,8.0,OWN,43498.00,40-70k,Verified,debt_consolidation,TX,26.20,20-30,662.0,75.20,1,"Charged Off",1,4,High
2015,20000.00,36,9.17,637.58,B,B2,NULL,MORTGAGE,60000.00,40-70k,"Source Verified",credit_card,WA,10.45,10-20,667.0,52.30,0,"Fully Paid",0,1,Low
2015,30000.00,36,6.99,926.18,A,A3,10.0,MORTGAGE,202000.00,150k+,"Not Verified",credit_card,NH,11.65,10-20,732.0,82.20,0,"Fully Paid",0,1,Low
2015,5500.00,36,11.99,182.66,C,C1,3.0,RENT,37000.00,<40k,"Source Verified",debt_consolidation,CA,21.15,20-30,722.0,81.00,0,"Fully Paid",0,2,Medium
2015,30000.00,36,12.88,1009.09,C,C2,3.0,RENT,100000.00,70-100k,Verified,debt_consolidation,CA,16.21,10-20,697.0,56.00,0,"Fully Paid",0,1,Low
2015,24000.00,36,13.44,813.76,C,C3,3.0,OWN,120000.00,100-150k,Verified,debt_consolidation,NY,14.42,10-20,702.0,82.50,0,"Fully Paid",0,2,Medium
2015,9800.00,36,10.78,319.82,B,B4,10.0,MORTGAGE,47000.00,40-70k,"Source Verified",debt_consolidation,OH,14.69,10-20,667.0,67.90,0,"Fully Paid",0,2,Medium
2015,12000.00,36,9.17,382.55,B,B2,3.0,MORTGAGE,110000.00,100-150k,"Not Verified",credit_card,OH,24.61,20-30,697.0,68.30,0,"Fully Paid",0,1,Low
2015,15000.00,36,5.32,451.73,A,A1,10.0,OWN,70000.00,40-70k,"Not Verified",credit_card,CA,22.77,20-30,707.0,58.80,0,"Fully Paid",0,0,Low
2015,24000.00,36,7.91,751.08,A,A5,6.0,MORTGAGE,80000.00,70-100k,"Not Verified",debt_consolidation,GA,27.58,20-30,757.0,44.50,0,"Fully Paid",0,1,Low
2015,10000.00,36,8.49,315.63,B,B1,0.0,RENT,45000.00,40-70k,"Not Verified",debt_consolidation,TX,31.80,30-40,702.0,48.00,1,"Fully Paid",0,2,Medium
2015,19800.00,36,12.88,666.00,C,C2,7.0,MORTGAGE,78924.00,70-100k,"Not Verified",debt_consolidation,MD,13.12,10-20,767.0,24.70,0,"Fully Paid",0,1,Low
2015,8000.00,36,9.17,255.04,B,B2,3.0,RENT,38480.00,<40k,Verified,credit_card,NY,29.20,20-30,707.0,11.20,1,"Fully Paid",0,2,Medium
2015,5600.00,36,12.88,188.37,C,C2,10.0,RENT,38000.00,<40k,Verified,debt_consolidation,FL,30.98,30-40,687.0,55.70,1,"Fully Paid",0,3,Medium
2015,20000.00,36,9.80,643.47,B,B3,3.0,OWN,100000.00,70-100k,"Source Verified",debt_consolidation,NY,15.83,10-20,682.0,37.70,0,"Fully Paid",0,0,Low
2015,10000.00,36,5.32,301.15,A,A1,6.0,MORTGAGE,118000.00,100-150k,"Not Verified",debt_consolidation,MD,7.37,0-10,712.0,44.30,0,"Fully Paid",0,0,Low
2015,3000.00,36,11.99,99.63,C,C1,0.0,RENT,42000.00,40-70k,"Source Verified",house,NY,6.74,0-10,687.0,50.40,0,"Fully Paid",0,1,Low
2015,9525.00,36,20.50,356.42,E,E4,3.0,RENT,35000.00,<40k,"Source Verified",debt_consolidation,NY,18.39,10-20,662.0,33.50,0,"Fully Paid",0,3,Medium
2015,10000.00,36,9.80,321.74,B,B3,3.0,OWN,52000.00,40-70k,"Source Verified",debt_consolidation,GA,18.69,10-20,692.0,32.20,0,"Fully Paid",0,0,Low
2015,10000.00,36,7.49,311.02,A,A4,8.0,MORTGAGE,60000.00,40-70k,"Source Verified",debt_consolidation,CA,26.02,20-30,747.0,66.10,0,"Fully Paid",0,2,Medium
2015,15500.00,36,11.99,514.75,C,C1,10.0,MORTGAGE,55000.00,40-70k,"Not Verified",debt_consolidation,MN,12.63,10-20,667.0,28.20,1,"Fully Paid",0,3,Medium
2015,3000.00,36,7.49,93.31,A,A4,10.0,MORTGAGE,86000.00,70-100k,Verified,medical,CA,1.94,0-10,787.0,7.10,0,"Fully Paid",0,0,Low
2015,1000.00,36,13.44,33.91,C,C3,10.0,RENT,50000.00,40-70k,"Source Verified",debt_consolidation,NY,3.07,0-10,662.0,29.80,1,"Fully Paid",0,3,Medium
2015,20000.00,36,11.48,659.33,B,B5,4.0,OWN,79000.00,70-100k,"Source Verified",debt_consolidation,NJ,8.39,0-10,672.0,31.40,0,"Charged Off",1,1,Low
2015,16275.00,60,27.49,501.74,G,G2,1.0,RENT,37000.00,<40k,Verified,debt_consolidation,AZ,18.72,10-20,687.0,12.30,0,"Charged Off",1,2,Medium
2015,16000.00,36,18.49,582.38,D,D5,2.0,OWN,40000.00,<40k,Verified,small_business,FL,34.41,30-40,682.0,50.00,0,"Fully Paid",0,2,Medium
2015,10000.00,36,11.48,329.67,B,B5,3.0,RENT,72000.00,70-100k,Verified,debt_consolidation,TX,22.83,20-30,692.0,16.00,0,"Fully Paid",0,0,Low
2015,4000.00,36,7.91,125.18,A,A5,0.0,RENT,45000.00,40-70k,"Not Verified",debt_consolidation,MO,19.07,10-20,742.0,11.60,0,"Fully Paid",0,0,Low
2015,4000.00,36,11.99,132.84,C,C1,10.0,RENT,53000.00,40-70k,Verified,other,PA,15.53,10-20,702.0,50.50,1,"Fully Paid",0,2,Medium
2015,10650.00,36,19.89,395.20,E,E3,6.0,RENT,87500.00,70-100k,Verified,house,MD,11.41,10-20,692.0,25.10,2,"Charged Off",1,3,Medium
2015,6950.00,36,13.99,237.51,C,C4,10.0,MORTGAGE,20000.00,<40k,Verified,home_improvement,OH,24.13,20-30,667.0,84.70,0,"Fully Paid",0,3,Medium
